ds,yhat
03/08/2023,3.759417328
04/08/2023,3.760640745
05/08/2023,3.748448282
06/08/2023,3.741757719
07/08/2023,3.749227651
08/08/2023,3.735300863
09/08/2023,3.742680334
10/08/2023,3.727857727
11/08/2023,3.728307133
12/08/2023,3.715754391
13/08/2023,3.709131269
14/08/2023,3.71710146
15/08/2023,3.704103791
16/08/2023,3.712828248
17/08/2023,3.69974472
18/08/2023,3.702297183
19/08/2023,3.69217367
20/08/2023,3.688261262
21/08/2023,3.699173065
22/08/2023,3.689292525
23/08/2023,3.701250679
24/08/2023,3.691456191
25/08/2023,3.697290883
26/08/2023,3.690381069
27/08/2023,3.689553889
28/08/2023,3.703365591
29/08/2023,3.696147065
30/08/2023,3.710482212
31/08/2023,3.70273897
01/09/2023,3.710265684
02/09/2023,3.704663101
03/09/2023,3.704741193
04/09/2023,3.719047729
05/09/2023,3.711913902
06/09/2023,3.725932599
07/09/2023,3.717489126
08/09/2023,3.723957102
09/09/2023,3.716969806
10/09/2023,3.715376202
11/09/2023,3.727768568
12/09/2023,3.718527091
13/09/2023,3.730296998
14/09/2023,3.719518107
15/09/2023,3.723619502
16/09/2023,3.714289663
17/09/2023,3.710431297
18/09/2023,3.720687838
19/09/2023,3.709486962
20/09/2023,3.719516766
21/09/2023,3.707254464
22/09/2023,3.710160347
23/09/2023,3.699947345
24/09/2023,3.695535449
25/09/2023,3.705577957
26/09/2023,3.694504905
27/09/2023,3.704999321
28/09/2023,3.693526152
29/09/2023,3.6975266
30/09/2023,3.688688207
01/10/2023,3.685899909
02/10/2023,3.697779024
03/10/2023,3.688715515
04/10/2023,3.701349137
05/10/2023,3.692099308
06/10/2023,3.698360417
07/10/2023,3.691772878
08/10/2023,3.691179143
09/10/2023,3.705151616
10/10/2023,3.69803779
11/10/2023,3.712438193
12/10/2023,3.704736985
13/10/2023,3.712297892
14/10/2023,3.706735784
15/10/2023,3.706873101
16/10/2023,3.721268063
17/10/2023,3.714259987
18/10/2023,3.728447293
19/10/2023,3.720218048
20/10/2023,3.72694573
21/10/2023,3.720260538
22/10/2023,3.719005449
23/10/2023,3.731763972
24/10/2023,3.722904928
25/10/2023,3.735059865
26/10/2023,3.72465294
27/10/2023,3.729095999
28/10/2023,3.720059158
29/10/2023,3.716426129
30/10/2023,3.726821228
31/10/2023,3.715653434
01/11/2023,3.725593086
02/11/2023,3.713101095
03/11/2023,3.715623383
04/11/2023,3.704860884
05/11/2023,3.699724347
06/11/2023,3.708860884
07/11/2023,3.696697648
08/11/2023,3.705918223
09/11/2023,3.692991615
10/11/2023,3.695366555
11/11/2023,3.684741451
12/11/2023,3.680019226
13/11/2023,3.689834003
14/11/2023,3.678594988
15/11/2023,3.688963164
16/11/2023,3.67738066
17/11/2023,3.681265504
18/11/2023,3.672282108
19/11/2023,3.669296683
20/11/2023,3.680904573
21/11/2023,3.671474819
22/11/2023,3.683627576
23/11/2023,3.673764231
24/11/2023,3.679262912
25/11/2023,3.671749729
26/11/2023,3.670054945
27/11/2023,3.682741016
28/11/2023,3.674147848
29/11/2023,3.68687084
30/11/2023,3.677291558
01/12/2023,3.682773741
02/12/2023,3.674934934
03/12/2023,3.672602951
04/12/2023,3.684344118
05/12/2023,3.674508594
06/12/2023,3.68570837
07/12/2023,3.674347779
08/12/2023,3.677819203
09/12/2023,3.667774286
10/12/2023,3.663079871
11/12/2023,4.4652
12/12/2023,4.4553
13/12/2023,4.4463
14/12/2023,4.4793
15/12/2023,4.4642
16/12/2023,4.4568
17/12/2023,4.4724
18/12/2023,4.4744
19/12/2023,4.4591
20/12/2023,4.4639
21/12/2023,4.4734
22/12/2023,4.4828
23/12/2023,4.5183
24/12/2023,4.52
25/12/2023,4.5124
26/12/2023,4.4959
27/12/2023,4.4945
28/12/2023,4.5033
29/12/2023,4.488
30/12/2023,4.4827
31/12/2023,4.5093
01/01/2022,4.5249
02/01/2022,4.5254
03/01/2022,4.5192
04/01/2022,4.5356
05/01/2022,4.5528
06/01/2022,4.5555
07/01/2022,4.5189
08/01/2022,4.513
09/01/2022,4.5174
10/01/2022,4.5155
11/01/2022,4.5159
12/01/2022,4.4953
13/01/2022,4.5035
14/01/2022,4.5004
15/01/2022,4.5218
16/01/2022,4.5049
17/01/2022,4.5118
18/01/2022,4.5372
19/01/2022,4.5431
20/01/2022,4.5473
21/01/2022,4.5251
22/01/2022,4.5473
23/01/2022,4.5535
24/01/2022,4.5616
25/01/2022,4.5755
26/01/2022,4.5857
27/01/2022,4.5935
28/01/2022,4.5752
