ds,yhat
23/10/2023,€ 1.159266
24/10/2023,€ 1.160288
25/10/2023,€ 1.160128
26/10/2023,€ 1.160724
27/10/2023,€ 1.158869
28/10/2023,€ 1.159182
29/10/2023,€ 1.156449
30/10/2023,€ 1.157882
31/10/2023,€ 1.158768
01/11/2023,€ 1.158527
02/11/2023,€ 1.159097
03/11/2023,€ 1.157271
04/11/2023,€ 1.157665
05/11/2023,€ 1.155063
06/11/2023,€ 1.156674
07/11/2023,€ 1.157776
08/11/2023,€ 1.157785
09/11/2023,€ 1.158631
10/11/2023,€ 1.157099
11/11/2023,€ 1.157797
12/11/2023,€ 1.155500
13/11/2023,€ 1.157409
14/11/2023,€ 1.158794
15/11/2023,€ 1.159063
16/11/2023,€ 1.160139
17/11/2023,€ 1.158801
18/11/2023,€ 1.159652
19/11/2023,€ 1.157463
20/11/2023,€ 1.159430
21/11/2023,€ 1.160824
22/11/2023,€ 1.161050
23/11/2023,€ 1.162033
24/11/2023,€ 1.160556
25/11/2023,€ 1.161221
26/11/2023,€ 1.158807
27/11/2023,€ 1.160514
28/11/2023,€ 1.161619
29/11/2023,€ 1.161534
30/11/2023,€ 1.162192
01/12/2023,€ 1.160382
02/12/2023,€ 1.160716
03/12/2023,€ 1.157978
04/12/2023,€ 1.159378
05/12/2023,€ 1.160198
06/12/2023,€ 1.159859
07/12/2023,€ 1.160298
08/12/2023,€ 1.158308
09/12/2023,€ 1.158508
10/12/2023,€ 1.155684
11/12/2023,€ 1.175600
12/12/2023,€ 1.175300
13/12/2023,€ 1.176800
14/12/2023,€ 1.181500
15/12/2023,€ 1.180900
16/12/2023,€ 1.179100
17/12/2023,€ 1.179200
18/12/2023,€ 1.176700
19/12/2023,€ 1.173200
20/12/2023,€ 1.172800
21/12/2023,€ 1.169300
22/12/2023,€ 1.170900
23/12/2023,€ 1.174000
24/12/2023,€ 1.173200
25/12/2023,€ 1.174000
26/12/2023,€ 1.170400
27/12/2023,€ 1.167100
28/12/2023,€ 1.169100
29/12/2023,€ 1.162300
30/12/2023,€ 1.156400
01/01/2022,€ 1.158400
02/01/2022,€ 1.165700
03/01/2022,€ 1.170300
04/01/2022,€ 1.170500
05/01/2022,€ 1.172700
06/01/2022,€ 1.170000
07/01/2022,€ 1.170200
08/01/2022,€ 1.163700
09/01/2022,€ 1.170200
10/01/2022,€ 1.166900
11/01/2022,€ 1.166900
12/01/2022,€ 1.164800
13/01/2022,€ 1.161500
14/01/2022,€ 1.166000
15/01/2022,€ 1.162700
16/01/2022,€ 1.163900
17/01/2022,€ 1.162500
18/01/2022,€ 1.166600
19/01/2022,€ 1.170300
20/01/2022,€ 1.167900
21/01/2022,€ 1.168600
22/01/2022,€ 1.163900
23/01/2022,€ 1.168700
24/01/2022,€ 1.166100
25/01/2022,€ 1.161200
26/01/2022,€ 1.164000
27/01/2022,€ 1.164800
28/01/2022,€ 1.164300
29/01/2022,€ 1.158900
30/01/2022,€ 1.162600
31/01/2022,€ 1.163100
01/02/2022,€ 1.163100
02/02/2022,€ 1.162900
03/02/2022,€ 1.160100
04/02/2022,€ 1.158100
05/02/2022,€ 1.161900
06/02/2022,€ 1.163400
07/02/2022,€ 1.164500
08/02/2022,€ 1.157800
09/02/2022,€ 1.154800
10/02/2022,€ 1.158700
11/02/2022,€ 1.161200
12/02/2022,€ 1.160200
13/02/2022,€ 1.159100
14/02/2022,€ 1.160500
15/02/2022,€ 1.162800
16/02/2022,€ 1.160700
17/02/2022,€ 1.162900
18/02/2022,€ 1.163700
19/02/2022,€ 1.163900
20/02/2022,€ 1.164000
21/02/2022,€ 1.148500
22/02/2022,€ 1.150600
23/02/2022,€ 1.157900
24/02/2022,€ 1.155400
25/02/2022,€ 1.152800
26/02/2022,€ 1.149100
27/02/2022,€ 1.150100
28/02/2022,€ 1.148800
01/03/2022,€ 1.150400
02/03/2022,€ 1.150200
03/03/2022,€ 1.146500
04/03/2022,€ 1.151400
05/03/2022,€ 1.157100
06/03/2022,€ 1.157800
07/03/2022,€ 1.161700
08/03/2022,€ 1.153700
09/03/2022,€ 1.151800
10/03/2022,€ 1.150000
11/03/2022,€ 1.150300
12/03/2022,€ 1.153400
13/03/2022,€ 1.151400
14/03/2022,€ 1.152600
15/03/2022,€ 1.156600
16/03/2022,€ 1.163700
17/03/2022,€ 1.176200
18/03/2022,€ 1.175500
19/03/2022,€ 1.174100
20/03/2022,€ 1.174500
21/03/2022,€ 1.172500
22/03/2022,€ 1.169400
23/03/2022,€ 1.168700
24/03/2022,€ 1.167200
25/03/2022,€ 1.158200
26/03/2022,€ 1.160100
27/03/2022,€ 1.161300
28/03/2022,€ 1.165100
29/03/2022,€ 1.168200
30/03/2022,€ 1.165500
31/03/2022,€ 1.166800
01/04/2022,€ 1.164300
02/04/2022,€ 1.164400
03/04/2022,€ 1.167000
04/04/2022,€ 1.167700
05/04/2022,€ 1.167300
06/04/2022,€ 1.166900
07/04/2022,€ 1.161300
08/04/2022,€ 1.160700
09/04/2022,€ 1.156400
10/04/2022,€ 1.153800
11/04/2022,€ 1.155000
12/04/2022,€ 1.153500
13/04/2022,€ 1.150600
14/04/2022,€ 1.162300
15/04/2022,€ 1.161300
16/04/2022,€ 1.156600
17/04/2022,€ 1.156200
18/04/2022,€ 1.155400
19/04/2022,€ 1.150300
20/04/2022,€ 1.148000
21/04/2022,€ 1.146000
22/04/2022,€ 1.141800
23/04/2022,€ 1.138600
24/04/2022,€ 1.140900
25/04/2022,€ 1.139700
26/04/2022,€ 1.140300
27/04/2022,€ 1.140000
28/04/2022,€ 1.142700
29/04/2022,€ 1.133800
30/04/2022,€ 1.134500
01/05/2022,€ 1.132700
02/05/2022,€ 1.128700
03/05/2022,€ 1.131500
04/05/2022,€ 1.129700
05/05/2022,€ 1.129500
06/05/2022,€ 1.126300
07/05/2022,€ 1.124500
08/05/2022,€ 1.128700
09/05/2022,€ 1.127600
10/05/2022,€ 1.123500
11/05/2022,€ 1.124600
12/05/2022,€ 1.124500
13/05/2022,€ 1.125600
14/05/2022,€ 1.121600
15/05/2022,€ 1.119300
16/05/2022,€ 1.112200
17/05/2022,€ 1.109900
18/05/2022,€ 1.105000
19/05/2022,€ 1.103700
20/05/2022,€ 1.107500
21/05/2022,€ 1.107500
22/05/2022,€ 1.126000
23/05/2022,€ 1.119200
24/05/2022,€ 1.107600
25/05/2022,€ 1.102000
26/05/2022,€ 1.100700
27/05/2022,€ 1.109800
28/05/2022,€ 1.111700
29/05/2022,€ 1.106900
30/05/2022,€ 1.098200
31/05/2022,€ 1.099500
01/06/2022,€ 1.102900
02/06/2022,€ 1.106900
03/06/2022,€ 1.107100
04/06/2022,€ 1.107400
05/06/2022,€ 1.096800
06/06/2022,€ 1.091500
07/06/2022,€ 1.095000
08/06/2022,€ 1.108700
09/06/2022,€ 1.103100
10/06/2022,€ 1.104500
11/06/2022,€ 1.108300
12/06/2022,€ 1.107000
13/06/2022,€ 1.102800
14/06/2022,€ 1.111300
15/06/2022,€ 1.116400
16/06/2022,€ 1.112700
17/06/2022,€ 1.120800
18/06/2022,€ 1.123000
19/06/2022,€ 1.123400
20/06/2022,€ 1.125100
21/06/2022,€ 1.120200
22/06/2022,€ 1.116500
23/06/2022,€ 1.119300
24/06/2022,€ 1.116000
25/06/2022,€ 1.112700
26/06/2022,€ 1.114100
27/06/2022,€ 1.110600
28/06/2022,€ 1.122400
29/06/2022,€ 1.122800
30/06/2022,€ 1.114000
01/07/2022,€ 1.107800
02/07/2022,€ 1.111200
03/07/2022,€ 1.107300
04/07/2022,€ 1.114400
05/07/2022,€ 1.109300
06/07/2022,€ 1.110700
07/07/2022,€ 1.107100
08/07/2022,€ 1.105200
09/07/2022,€ 1.105600
10/07/2022,€ 1.102600
11/07/2022,€ 1.099200
12/07/2022,€ 1.106600
13/07/2022,€ 1.108400
14/07/2022,€ 1.094600
15/07/2022,€ 1.100200
16/07/2022,€ 1.101800
17/07/2022,€ 1.102800
18/07/2022,€ 1.107500
19/07/2022,€ 1.101000
20/07/2022,€ 1.105500
21/07/2022,€ 1.103000
22/07/2022,€ 1.099700
23/07/2022,€ 1.098100
24/07/2022,€ 1.097200
25/07/2022,€ 1.101100
26/07/2022,€ 1.103900
27/07/2022,€ 1.096800
28/07/2022,€ 1.102000
29/07/2022,€ 1.094900
30/07/2022,€ 1.099800
31/07/2022,€ 1.095500
01/08/2022,€ 1.091900
02/08/2022,€ 1.090800
03/08/2022,€ 1.087200
04/08/2022,€ 1.088400
05/08/2022,€ 1.090700
06/08/2022,€ 1.094600
07/08/2022,€ 1.097100
08/08/2022,€ 1.087600
09/08/2022,€ 1.082100
10/08/2022,€ 1.079800
11/08/2022,€ 1.083400
12/08/2022,€ 1.101300
13/08/2022,€ 1.102000
14/08/2022,€ 1.114000
15/08/2022,€ 1.121700
16/08/2022,€ 1.120500
17/08/2022,€ 1.125800
18/08/2022,€ 1.123000
19/08/2022,€ 1.120000
20/08/2022,€ 1.121100
21/08/2022,€ 1.116400
22/08/2022,€ 1.116300
23/08/2022,€ 1.111000
24/08/2022,€ 1.108100
25/08/2022,€ 1.109200
26/08/2022,€ 1.113700
27/08/2022,€ 1.106300
28/08/2022,€ 1.109400
29/08/2022,€ 1.103700
30/08/2022,€ 1.104700
31/08/2022,€ 1.105500
01/09/2022,€ 1.105700
02/09/2022,€ 1.111300
03/09/2022,€ 1.113300
04/09/2022,€ 1.107000
05/09/2022,€ 1.106800
06/09/2022,€ 1.105100
07/09/2022,€ 1.107100
08/09/2022,€ 1.111100
09/09/2022,€ 1.110500
10/09/2022,€ 1.105100
11/09/2022,€ 1.101800
12/09/2022,€ 1.103400
13/09/2022,€ 1.096100
14/09/2022,€ 1.097200
15/09/2022,€ 1.098400
16/09/2022,€ 1.100200
17/09/2022,€ 1.104100
18/09/2022,€ 1.105900
19/09/2022,€ 1.099300
20/09/2022,€ 1.102200
21/09/2022,€ 1.102300
22/09/2022,€ 1.100700
23/09/2022,€ 1.106500
24/09/2022,€ 1.116600
25/09/2022,€ 1.116800
26/09/2022,€ 1.112900
27/09/2022,€ 1.112300
28/09/2022,€ 1.104300
29/09/2022,€ 1.109600
30/09/2022,€ 1.109100
01/10/2022,€ 1.108100
02/10/2022,€ 1.103600
03/10/2022,€ 1.093600
04/10/2022,€ 1.099100
05/10/2022,€ 1.106500
06/10/2022,€ 1.103400
07/10/2022,€ 1.106700
08/10/2022,€ 1.106500
09/10/2022,€ 1.105300
10/10/2022,€ 1.108700
11/10/2022,€ 1.116300
12/10/2022,€ 1.116100
13/10/2022,€ 1.112800
14/10/2022,€ 1.113900
15/10/2022,€ 1.114900
16/10/2022,€ 1.120600
17/10/2022,€ 1.122200
18/10/2022,€ 1.126200
19/10/2022,€ 1.121800
20/10/2022,€ 1.110600
21/10/2022,€ 1.119000
22/10/2022,€ 1.123200
23/10/2022,€ 1.121800
24/10/2022,€ 1.112100
25/10/2022,€ 1.111800
26/10/2022,€ 1.112900
27/10/2022,€ 1.122700
28/10/2022,€ 1.117500
29/10/2022,€ 1.116300
30/10/2022,€ 1.116000
31/10/2022,€ 1.114600
01/11/2022,€ 1.121400
02/11/2022,€ 1.117100
03/11/2022,€ 1.119000
04/11/2022,€ 1.131400
05/11/2022,€ 1.130300
06/11/2022,€ 1.129900
07/11/2022,€ 1.140800
08/11/2022,€ 1.144500
09/11/2022,€ 1.140800
10/11/2022,€ 1.143100
11/11/2022,€ 1.147200
12/11/2022,€ 1.140400
13/11/2022,€ 1.138400
14/11/2022,€ 1.149000
15/11/2022,€ 1.146200
16/11/2022,€ 1.147800
17/11/2022,€ 1.147300
18/11/2022,€ 1.142600
19/11/2022,€ 1.145800
20/11/2022,€ 1.139300
21/11/2022,€ 1.132000
22/11/2022,€ 1.144600
23/11/2022,€ 1.149200
24/11/2022,€ 1.149100
25/11/2022,€ 1.146900
26/11/2022,€ 1.149300
27/11/2022,€ 1.145700
28/11/2022,€ 1.138400
29/11/2022,€ 1.139400
30/11/2022,€ 1.140400
01/12/2022,€ 1.131800
02/12/2022,€ 1.132800
03/12/2022,€ 1.134100
04/12/2022,€ 1.141100
05/12/2022,€ 1.128600
06/12/2022,€ 1.125500
07/12/2022,€ 1.123600
08/12/2022,€ 1.117700
09/12/2022,€ 1.106100
10/12/2022,€ 1.091400
11/12/2022,€ 1.089500
12/12/2022,€ 1.076700
13/12/2022,€ 1.088400
14/12/2022,€ 1.074000
15/12/2022,€ 1.063700
16/12/2022,€ 1.095700
17/12/2022,€ 1.096600
18/12/2022,€ 1.105200
19/12/2022,€ 1.123700
20/12/2022,€ 1.137400
21/12/2022,€ 1.144000
22/12/2022,€ 1.146700
23/12/2022,€ 1.155900
24/12/2022,€ 1.153200
25/12/2022,€ 1.155500
26/12/2022,€ 1.146300
27/12/2022,€ 1.145000
28/12/2022,€ 1.162500
29/12/2022,€ 1.171100
30/12/2022,€ 1.185600
31/12/2022,€ 1.194900
01/01/2021,€ 1.190400
02/01/2021,€ 1.195600
03/01/2021,€ 1.194000
04/01/2021,€ 1.195300
05/01/2021,€ 1.204300
06/01/2021,€ 1.200100
07/01/2021,€ 1.204200
08/01/2021,€ 1.203100
09/01/2021,€ 1.191700
10/01/2021,€ 1.186200
11/01/2021,€ 1.183400
12/01/2021,€ 1.177600
13/01/2021,€ 1.177300
14/01/2021,€ 1.181700
15/01/2021,€ 1.179600
16/01/2021,€ 1.174600
17/01/2021,€ 1.189600
18/01/2021,€ 1.186700
19/01/2021,€ 1.182200
20/01/2021,€ 1.181700
21/01/2021,€ 1.184500
22/01/2021,€ 1.185800
23/01/2021,€ 1.186800
24/01/2021,€ 1.184300
25/01/2021,€ 1.177100
26/01/2021,€ 1.172400
27/01/2021,€ 1.172700
28/01/2021,€ 1.173900
29/01/2021,€ 1.168800
30/01/2021,€ 1.169300
31/01/2021,€ 1.166000
01/02/2021,€ 1.173900
02/02/2021,€ 1.176300
03/02/2021,€ 1.179200
04/02/2021,€ 1.176300
05/02/2021,€ 1.175700
06/02/2021,€ 1.172300
07/02/2021,€ 1.176300
08/02/2021,€ 1.181900
09/02/2021,€ 1.183100
10/02/2021,€ 1.170700
11/02/2021,€ 1.169800
12/02/2021,€ 1.170500
13/02/2021,€ 1.168300
14/02/2021,€ 1.167300
15/02/2021,€ 1.166200
