ds,yhat
14/01/2022,€ 0.840400
15/01/2022,€ 0.838400
16/01/2022,€ 0.837700
17/01/2022,€ 0.837900
18/01/2022,€ 0.838400
19/01/2022,€ 0.837400
20/01/2022,€ 0.839100
21/01/2022,€ 0.842900
22/01/2022,€ 0.839600
23/01/2022,€ 0.833700
24/01/2022,€ 0.824500
25/01/2022,€ 0.825000
26/01/2022,€ 0.825800
27/01/2022,€ 0.821500
28/01/2022,€ 0.820900
29/01/2022,€ 0.821400
30/01/2022,€ 0.820300
31/01/2022,€ 0.821800
01/02/2022,€ 0.824500
02/02/2022,€ 0.818800
03/02/2022,€ 0.818700
04/02/2022,€ 0.817700
05/02/2022,€ 0.820000
06/02/2022,€ 0.819900
07/02/2022,€ 0.820100
08/02/2022,€ 0.816100
09/02/2022,€ 0.818600
10/02/2022,€ 0.820800
11/02/2022,€ 0.817700
12/02/2022,€ 0.821300
13/02/2022,€ 0.818100
14/02/2022,€ 0.822700
15/02/2022,€ 0.823500
16/02/2022,€ 0.827700
17/02/2022,€ 0.828200
18/02/2022,€ 0.823000
19/02/2022,€ 0.824300
20/02/2022,€ 0.822000
21/02/2022,€ 0.828600
22/02/2022,€ 0.832800
23/02/2022,€ 0.832200
24/02/2022,€ 0.828800
25/02/2022,€ 0.831800
26/02/2022,€ 0.824900
27/02/2022,€ 0.824600
28/02/2022,€ 0.826900
01/03/2022,€ 0.827600
02/03/2022,€ 0.826400
03/03/2022,€ 0.832200
04/03/2022,€ 0.830800
05/03/2022,€ 0.830800
06/03/2022,€ 0.830800
07/03/2022,€ 0.834200
08/03/2022,€ 0.835500
09/03/2022,€ 0.834600
10/03/2022,€ 0.836800
11/03/2022,€ 0.839400
12/03/2022,€ 0.840000
13/03/2022,€ 0.839300
14/03/2022,€ 0.842200
15/03/2022,€ 0.841900
16/03/2022,€ 0.846400
17/03/2022,€ 0.849900
18/03/2022,€ 0.849000
19/03/2022,€ 0.852400
20/03/2022,€ 0.853400
21/03/2022,€ 0.849900
22/03/2022,€ 0.847800
23/03/2022,€ 0.850000
24/03/2022,€ 0.846500
25/03/2022,€ 0.843700
26/03/2022,€ 0.837700
27/03/2022,€ 0.840000
28/03/2022,€ 0.839200
29/03/2022,€ 0.834700
30/03/2022,€ 0.840100
31/03/2022,€ 0.838100
01/04/2022,€ 0.836400
02/04/2022,€ 0.834200
03/04/2022,€ 0.838300
04/04/2022,€ 0.840200
05/04/2022,€ 0.844100
06/04/2022,€ 0.839000
07/04/2022,€ 0.835400
08/04/2022,€ 0.828800
09/04/2022,€ 0.826900
10/04/2022,€ 0.829800
11/04/2022,€ 0.828000
12/04/2022,€ 0.821100
13/04/2022,€ 0.822000
14/04/2022,€ 0.823000
15/04/2022,€ 0.822500
16/04/2022,€ 0.825000
17/04/2022,€ 0.827000
18/04/2022,€ 0.830600
19/04/2022,€ 0.825800
20/04/2022,€ 0.824300
21/04/2022,€ 0.824900
22/04/2022,€ 0.824300
23/04/2022,€ 0.825100
24/04/2022,€ 0.825000
25/04/2022,€ 0.829900
26/04/2022,€ 0.830200
27/04/2022,€ 0.835900
28/04/2022,€ 0.831000
29/04/2022,€ 0.830200
30/04/2022,€ 0.829100
01/05/2022,€ 0.823900
02/05/2022,€ 0.824700
03/05/2022,€ 0.825600
04/05/2022,€ 0.822200
05/05/2022,€ 0.823700
06/05/2022,€ 0.821800
07/05/2022,€ 0.822000
08/05/2022,€ 0.825900
