ds,yhat
03/08/2023,0.863530414
04/08/2023,0.865045861
05/08/2023,0.864897645
06/08/2023,0.867241348
07/08/2023,0.866297935
08/08/2023,0.865780922
09/08/2023,0.866235846
10/08/2023,0.866035299
11/08/2023,0.867697284
12/08/2023,0.867660993
13/08/2023,0.870077995
14/08/2023,0.869166118
15/08/2023,0.868636711
16/08/2023,0.869034186
17/08/2023,0.868731106
18/08/2023,0.87024655
19/08/2023,0.870021881
20/08/2023,0.872211894
21/08/2023,0.871038622
22/08/2023,0.870218509
23/08/2023,0.870301818
24/08/2023,0.869667584
25/08/2023,0.870841812
26/08/2023,0.870273073
27/08/2023,0.872123462
28/08/2023,0.870622226
29/08/2023,0.869492736
30/08/2023,0.86929173
31/08/2023,0.868404083
01/09/2023,0.869360857
02/09/2023,0.868614766
03/09/2023,0.87033102
04/09/2023,0.868740872
05/09/2023,0.867568535
06/09/2023,0.867370405
07/09/2023,0.866529834
08/09/2023,0.867575232
09/09/2023,0.866955586
10/09/2023,0.868831419
11/09/2023,0.867428449
12/09/2023,0.866464666
13/09/2023,0.866489713
14/09/2023,0.865879844
15/09/2023,0.867156215
16/09/2023,0.866760598
17/09/2023,0.868846535
18/09/2023,0.867633184
19/09/2023,0.866832572
20/09/2023,0.866989134
21/09/2023,0.86647482
22/09/2023,0.867807489
23/09/2023,0.867426725
24/09/2023,0.869485037
25/09/2023,0.868201745
26/09/2023,0.867290221
27/09/2023,0.867297395
28/09/2023,0.866598793
29/09/2023,0.867716839
30/09/2023,0.867096544
01/10/2023,0.868896565
02/10/2023,0.867342922
03/10/2023,0.866156061
04/10/2023,0.865890174
05/10/2023,0.864928038
06/10/2023,0.865799125
07/10/2023,0.864955104
08/10/2023,0.866560722
09/10/2023,0.864847356
10/10/2023,0.86353994
11/10/2023,0.863196159
12/10/2023,0.862201199
13/10/2023,0.863085795
14/10/2023,0.862301695
15/10/2023,0.864012546
16/10/2023,0.86244747
17/10/2023,0.861328054
18/10/2023,0.861207632
19/10/2023,0.860466151
20/10/2023,0.861628352
21/10/2023,0.861139402
22/10/2023,0.863155938
23/10/2023,0.861899838
24/10/2023,0.861085393
25/10/2023,0.861258776
26/10/2023,0.860793097
27/10/2023,0.862206757
28/10/2023,0.861939238
29/10/2023,0.864142293
30/10/2023,0.863033839
31/10/2023,0.862325219
01/11/2023,0.86256075
02/11/2023,0.86211281
03/11/2023,0.86350021
04/11/2023,0.863163958
05/11/2023,0.865258409
06/11/2023,0.864005078
07/11/2023,0.863119806
08/11/2023,0.863152184
09/11/2023,0.862480497
10/11/2023,0.863629941
11/11/2023,0.863048222
12/11/2023,0.864896529
13/11/2023,0.863403174
14/11/2023,0.862290583
15/11/2023,0.862114555
16/11/2023,0.861259052
17/11/2023,0.862254279
18/11/2023,0.861552157
19/11/2023,0.863317204
20/11/2023,0.861780091
21/11/2023,0.860664591
22/11/2023,0.860526807
23/11/2023,0.859749971
24/11/2023,0.860862546
25/11/2023,0.860313757
26/11/2023,0.862264542
27/11/2023,0.860941214
28/11/2023,0.860062516
29/11/2023,0.860178982
30/11/2023,0.859667876
01/12/2023,0.861051442
02/12/2023,0.860772586
03/12/2023,0.862985979
04/12/2023,0.86191186
05/12/2023,0.861263238
06/12/2023,0.861585377
07/12/2023,0.861250848
08/12/2023,0.862777874
09/12/2023,0.862606099
10/12/2023,0.864887743
11/12/2023,0.8501
12/12/2023,0.8503
13/12/2023,0.8494
14/12/2023,0.8458
15/12/2023,0.8462
16/12/2023,0.8476
17/12/2023,0.8476
18/12/2023,0.8493
19/12/2023,0.8519
20/12/2023,0.8521
21/12/2023,0.8547
22/12/2023,0.8536
23/12/2023,0.8511
24/12/2023,0.8518
25/12/2023,0.851
26/12/2023,0.8538
27/12/2023,0.8562
28/12/2023,0.8546
29/12/2023,0.8599
30/12/2023,0.8642
31/12/2023,0.8626
01/01/2022,0.8573
02/01/2022,0.854
03/01/2022,0.8538
04/01/2022,0.8522
05/01/2022,0.8541
06/01/2022,0.854
07/01/2022,0.8589
08/01/2022,0.854
09/01/2022,0.8564
10/01/2022,0.8565
11/01/2022,0.8582
12/01/2022,0.8604
13/01/2022,0.8571
14/01/2022,0.8595
15/01/2022,0.8586
16/01/2022,0.8597
17/01/2022,0.8567
18/01/2022,0.8538
19/01/2022,0.8557
20/01/2022,0.8548
21/01/2022,0.8586
22/01/2022,0.8551
23/01/2022,0.8573
24/01/2022,0.8607
25/01/2022,0.8586
26/01/2022,0.858
27/01/2022,0.8582
28/01/2022,0.8623
29/01/2022,0.8596
30/01/2022,0.8595
31/01/2022,0.8592
01/02/2022,0.8594
02/02/2022,0.8615
03/02/2022,0.8628
04/02/2022,0.86
05/02/2022,0.8591
06/02/2022,0.8582
07/02/2022,0.8632
08/02/2022,0.8654
09/02/2022,0.8625
10/02/2022,0.8606
11/02/2022,0.8614
12/02/2022,0.8622
13/02/2022,0.8612
14/02/2022,0.8595
15/02/2022,0.861
16/02/2022,0.8594
17/02/2022,0.8588
18/02/2022,0.8587
19/02/2022,0.8585
20/02/2022,0.8703
21/02/2022,0.8685
22/02/2022,0.8632
23/02/2022,0.865
24/02/2022,0.8669
25/02/2022,0.8697
26/02/2022,0.869
27/02/2022,0.8699
28/02/2022,0.8687
01/03/2022,0.8689
02/03/2022,0.8718
03/03/2022,0.8681
04/03/2022,0.8638
05/03/2022,0.8633
06/03/2022,0.8601
07/03/2022,0.8663
08/03/2022,0.8677
09/03/2022,0.869
10/03/2022,0.8688
11/03/2022,0.8665
12/03/2022,0.868
13/03/2022,0.8672
14/03/2022,0.864
15/03/2022,0.8588
16/03/2022,0.8497
17/03/2022,0.8502
18/03/2022,0.851
19/03/2022,0.8507
20/03/2022,0.8524
21/03/2022,0.8544
22/03/2022,0.8552
23/03/2022,0.8564
24/03/2022,0.8627
25/03/2022,0.8614
26/03/2022,0.8607
27/03/2022,0.8579
28/03/2022,0.8557
29/03/2022,0.8576
30/03/2022,0.8565
31/03/2022,0.8583
01/04/2022,0.8582
02/04/2022,0.8564
03/04/2022,0.8559
04/04/2022,0.8562
05/04/2022,0.8565
06/04/2022,0.8607
07/04/2022,0.8609
08/04/2022,0.8642
09/04/2022,0.8662
10/04/2022,0.865
11/04/2022,0.8664
12/04/2022,0.8687
13/04/2022,0.8599
14/04/2022,0.8608
15/04/2022,0.8641
16/04/2022,0.8644
17/04/2022,0.8647
18/04/2022,0.8689
19/04/2022,0.8705
20/04/2022,0.8721
21/04/2022,0.8753
22/04/2022,0.8777
23/04/2022,0.8756
24/04/2022,0.8769
25/04/2022,0.8767
26/04/2022,0.8766
27/04/2022,0.8748
28/04/2022,0.8817
29/04/2022,0.8809
30/04/2022,0.8825
01/05/2022,0.8856
