ds,yhat
03/08/2023,0.934222606
04/08/2023,0.935188036
05/08/2023,0.935507704
06/08/2023,0.935030067
07/08/2023,0.93638582
08/08/2023,0.938260891
09/08/2023,0.936219227
10/08/2023,0.93911433
11/08/2023,0.940264626
12/08/2023,0.940705145
13/08/2023,0.940280528
14/08/2023,0.94161932
15/08/2023,0.943407035
16/08/2023,0.941208959
17/08/2023,0.943881666
18/08/2023,0.94474831
19/08/2023,0.944850199
20/08/2023,0.944039641
21/08/2023,0.944954051
22/08/2023,0.946288794
23/08/2023,0.943619743
24/08/2023,0.945814526
25/08/2023,0.946207544
26/08/2023,0.945851263
27/08/2023,0.944608778
28/08/2023,0.945127654
29/08/2023,0.946112513
30/08/2023,0.943147368
31/08/2023,0.945106664
01/09/2023,0.945330137
02/09/2023,0.944873972
03/09/2023,0.943603284
04/09/2023,0.944165919
05/09/2023,0.945265039
06/09/2023,0.942481497
07/09/2023,0.944684976
08/09/2023,0.945208963
09/09/2023,0.945102078
10/09/2023,0.944220747
11/09/2023,0.945203218
12/09/2023,0.946742396
13/09/2023,0.944408465
14/09/2023,0.947060293
15/09/2023,0.948020666
16/09/2023,0.948327872
17/09/2023,0.947828621
18/09/2023,0.949152284
19/09/2023,0.950983928
20/09/2023,0.948887113
21/09/2023,0.951715429
22/09/2023,0.952787843
23/09/2023,0.953140344
24/09/2023,0.952618891
25/09/2023,0.953853642
26/09/2023,0.955531936
27/09/2023,0.953221012
28/09/2023,0.955779427
29/09/2023,0.956532256
30/09/2023,0.956522566
01/10/2023,0.955604177
02/10/2023,0.956415683
03/10/2023,0.957653226
04/10/2023,0.954892994
05/10/2023,0.957002427
06/10/2023,0.957315209
07/10/2023,0.956882556
08/10/2023,0.95556579
09/10/2023,0.956010217
10/10/2023,0.956917766
11/10/2023,0.953869383
12/10/2023,0.955736169
13/10/2023,0.955854326
14/10/2023,0.95527643
15/10/2023,0.953864027
16/10/2023,0.954261547
17/10/2023,0.955169017
18/10/2023,0.95216455
19/10/2023,0.95411559
20/10/2023,0.954353987
21/10/2023,0.953927412
22/10/2023,0.952692097
23/10/2023,0.953286903
24/10/2023,0.954406181
25/10/2023,0.951622406
26/10/2023,0.953797561
27/10/2023,0.954258334
28/10/2023,0.954047648
29/10/2023,0.953017493
30/10/2023,0.953803071
31/10/2023,0.955095711
01/11/2023,0.952465543
02/11/2023,0.954772893
03/11/2023,0.955343488
04/11/2023,0.955219952
05/11/2023,0.954254608
06/11/2023,0.955083572
07/11/2023,0.956399601
08/11/2023,0.953774697
09/11/2023,0.956071421
10/11/2023,0.95661801
11/11/2023,0.956459795
12/11/2023,0.955451915
13/11/2023,0.956233329
14/11/2023,0.957499593
15/11/2023,0.954825391
16/11/2023,0.957075797
17/11/2023,0.957581338
18/11/2023,0.957389375
19/11/2023,0.956356789
20/11/2023,0.957123976
21/11/2023,0.958387615
22/11/2023,0.955723203
23/11/2023,0.957996323
24/11/2023,0.958537725
25/11/2023,0.958394728
26/11/2023,0.957423931
27/11/2023,0.958265234
28/11/2023,0.959614633
29/11/2023,0.957046785
30/11/2023,0.959426297
01/12/2023,0.960082834
02/12/2023,0.960062536
03/12/2023,0.959220745
04/12/2023,0.960196038
05/12/2023,0.961683029
06/12/2023,0.959254934
07/12/2023,0.961774866
08/12/2023,0.962570939
09/12/2023,0.962687679
10/12/2023,0.961978756
11/12/2023,0.7218
12/12/2023,0.7211
13/12/2023,0.7242
14/12/2023,0.7207
15/12/2023,0.7222
16/12/2023,0.7221
17/12/2023,0.7207
18/12/2023,0.7178
19/12/2023,0.7198
20/12/2023,0.7185
21/12/2023,0.7202
22/12/2023,0.7192
23/12/2023,0.7161
24/12/2023,0.7193
25/12/2023,0.7204
26/12/2023,0.7235
27/12/2023,0.7275
28/12/2023,0.7261
29/12/2023,0.7292
30/12/2023,0.7337
31/12/2023,0.7312
01/01/2022,0.7262
02/01/2022,0.723
03/01/2022,0.7214
04/01/2022,0.7238
05/01/2022,0.7203
06/01/2022,0.7193
07/01/2022,0.7253
08/01/2022,0.7244
09/01/2022,0.7244
10/01/2022,0.7221
11/01/2022,0.7229
12/01/2022,0.7262
13/01/2022,0.723
14/01/2022,0.7226
15/01/2022,0.7201
16/01/2022,0.7205
17/01/2022,0.7181
18/01/2022,0.716
19/01/2022,0.7168
20/01/2022,0.7175
21/01/2022,0.724
22/01/2022,0.7182
23/01/2022,0.7148
24/01/2022,0.7099
25/01/2022,0.7086
26/01/2022,0.7088
27/01/2022,0.7052
28/01/2022,0.7081
29/01/2022,0.7063
30/01/2022,0.7051
31/01/2022,0.7063
01/02/2022,0.7088
02/02/2022,0.7056
03/02/2022,0.7066
04/02/2022,0.7035
05/02/2022,0.7047
06/02/2022,0.7038
07/02/2022,0.7081
08/02/2022,0.7064
09/02/2022,0.7063
10/02/2022,0.7067
11/02/2022,0.7046
12/02/2022,0.7084
13/02/2022,0.7047
14/02/2022,0.7073
15/02/2022,0.7092
16/02/2022,0.7115
17/02/2022,0.7114
18/02/2022,0.707
19/02/2022,0.7078
20/02/2022,0.7155
21/02/2022,0.7199
22/02/2022,0.7191
23/02/2022,0.72
24/02/2022,0.7188
25/02/2022,0.7237
26/02/2022,0.7172
27/02/2022,0.7176
28/02/2022,0.7186
01/03/2022,0.7193
02/03/2022,0.7206
03/03/2022,0.7225
04/03/2022,0.7178
05/03/2022,0.7174
06/03/2022,0.7148
07/03/2022,0.7229
08/03/2022,0.7252
09/03/2022,0.7256
10/03/2022,0.7272
11/03/2022,0.7276
12/03/2022,0.7293
13/03/2022,0.728
14/03/2022,0.7279
15/03/2022,0.7232
16/03/2022,0.7194
17/03/2022,0.7228
18/03/2022,0.7228
19/03/2022,0.7254
20/03/2022,0.7276
21/03/2022,0.7264
22/03/2022,0.7252
23/03/2022,0.728
24/03/2022,0.7304
25/03/2022,0.7271
26/03/2022,0.7212
27/03/2022,0.7208
28/03/2022,0.7181
29/03/2022,0.716
30/03/2022,0.7197
31/03/2022,0.7196
01/04/2022,0.718
02/04/2022,0.7146
03/04/2022,0.7177
04/04/2022,0.7196
05/04/2022,0.7232
06/04/2022,0.7223
07/04/2022,0.7195
08/04/2022,0.7165
09/04/2022,0.7165
10/04/2022,0.718
11/04/2022,0.7176
12/04/2022,0.7134
13/04/2022,0.7071
14/04/2022,0.7085
15/04/2022,0.7109
16/04/2022,0.7134
17/04/2022,0.7153
18/04/2022,0.7219
19/04/2022,0.7192
20/04/2022,0.7191
21/04/2022,0.7223
22/04/2022,0.7237
23/04/2022,0.7227
24/04/2022,0.7237
25/04/2022,0.7277
26/04/2022,0.728
27/04/2022,0.7313
28/04/2022,0.7327
29/04/2022,0.7316
30/04/2022,0.7318
01/05/2022,0.7298
02/05/2022,0.7287
03/05/2022,0.7306
04/05/2022,0.7277
05/05/2022,0.7312
06/05/2022,0.7306
07/05/2022,0.7281
08/05/2022,0.7322
09/05/2022,0.7336
10/05/2022,0.7359
11/05/2022,0.7358
12/05/2022,0.7304
13/05/2022,0.7331
14/05/2022,0.7316
15/05/2022,0.7397
16/05/2022,0.7371
17/05/2022,0.737
18/05/2022,0.7347
19/05/2022,0.7338
20/05/2022,0.7367
21/05/2022,0.7313
22/05/2022,0.7311
23/05/2022,0.7338
24/05/2022,0.7406
25/05/2022,0.7433
26/05/2022,0.7379
27/05/2022,0.7378
28/05/2022,0.741
29/05/2022,0.7483
30/05/2022,0.7423
31/05/2022,0.7394
01/06/2022,0.7361
02/06/2022,0.7401
03/06/2022,0.7427
04/06/2022,0.7504
05/06/2022,0.756
06/06/2022,0.7521
07/06/2022,0.7463
08/06/2022,0.7487
09/06/2022,0.7473
10/06/2022,0.7439
11/06/2022,0.7437
12/06/2022,0.7481
13/06/2022,0.7453
14/06/2022,0.7505
15/06/2022,0.7509
16/06/2022,0.7484
17/06/2022,0.747
18/06/2022,0.7483
19/06/2022,0.7505
20/06/2022,0.7527
21/06/2022,0.7539
22/06/2022,0.7533
23/06/2022,0.7548
24/06/2022,0.7576
