תאריך,שער,נפח,,,,
22.03.2022,0.3109,,,,,
21.03.2022,0.3102,,,,,
18.03.2022,0.3079,,,,,
17.03.2022,0.3088,,,,,
16.03.2022,0.3076,,,,,
15.03.2022,0.3054,,,,,
14.03.2022,0.3046,,,,,
11.03.2022,0.3072,,,,,
10.03.2022,0.3058,,,,,
09.03.2022,0.3065,,,,,
08.03.2022,0.3031,,,,,
07.03.2022,0.304,,,,,
04.03.2022,0.305,,,,,
03.03.2022,0.3076,,,,,
02.03.2022,0.3102,,,,,
01.03.2022,0.3101,,,,,
28.02.2022,0.3114,,,,,
25.02.2022,0.3094,,,,,
24.02.2022,0.3079,,,,,
23.02.2022,0.3089,,,,,
22.02.2022,0.3098,,,,,
21.02.2022,0.3108,,,,,
18.02.2022,0.312,,,,,
17.02.2022,0.3112,,,,,
16.02.2022,0.3133,,,,,
15.02.2022,0.3108,,,,,
14.02.2022,0.3065,,,,,
11.02.2022,0.3078,,,,,
10.02.2022,0.3092,,,,,
09.02.2022,0.3116,,,,,
08.02.2022,0.3108,,,,,
07.02.2022,0.3129,,,,,
04.02.2022,0.3115,,,,,
03.02.2022,0.3134,,,,,
02.02.2022,0.3152,,,,,
01.02.2022,0.3156,,,,,
31.01.2022,0.3152,,,,,
28.01.2022,0.3123,,,,,
27.01.2022,0.3128,,,,,
26.01.2022,0.314,,,,,
25.01.2022,0.3148,,,,,
24.01.2022,0.3159,,,,,
21.01.2022,0.3176,,,,,
20.01.2022,0.3186,,,,,
19.01.2022,0.3186,,,,,
18.01.2022,0.3191,,,,,
17.01.2022,0.3211,,,,,
14.01.2022,0.3217,,,,,
13.01.2022,0.3209,,,,,
12.01.2022,0.3212,,,,,
11.01.2022,0.3218,,,,,
10.01.2022,0.3186,,,,,
07.01.2022,0.3214,,,,,
06.01.2022,0.3213,,,,,
05.01.2022,0.3219,,,,,
04.01.2022,0.3239,,,,,
03.01.2022,0.3212,,,,,
31.12.2021,0.3215,,,,,
30.12.2021,0.3218,,,,,
29.12.2021,0.3203,,,,,
28.12.2021,0.3222,,,,,
27.12.2021,0.321,,,,,
24.12.2021,0.317,,,,,
23.12.2021,0.317,,,,,
22.12.2021,0.3159,,,,,
21.12.2021,0.3156,,,,,
20.12.2021,0.3154,,,,,
17.12.2021,0.3197,,,,,
16.12.2021,0.3221,,,,,
15.12.2021,0.3203,,,,,
14.12.2021,0.3184,,,,,
13.12.2021,0.3208,,,,,
10.12.2021,0.3222,,,,,
09.12.2021,0.3223,,,,,
08.12.2021,0.3225,,,,,
07.12.2021,0.3192,,,,,
06.12.2021,0.3156,,,,,
